product_id,product_name,main_category,sub_category,price(OMR),about_product,img_link
B00E9G8KOY,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home,WaterPurifiers,2.52,"Compatible only for Pureit Classic 23 Liter water purifier|Germkill Kit (GKK) Capacity - 1500 Liters|The Germkill Kit (GKK) contains 3 Parts - Activated Carbon, Germkill Processoráµ€á´¹ and Polisher|Activated Carbon Filter - Removes harmful parasites & pesticides|Germkill Processoráµ€á´¹ - Uses programmed Germkill technology to remove invisible harmful viruses & bacteria|Polisher - Removes chlorine, odor, along with other impurities to purify water and improve its taste|For GKK replacement instructions, refer to the user manual pdf (in Product guides & documents section)",https://m.media-amazon.com/images/I/41OxPvBpwYL._SX300_SY300_QL70_FMwebp_.jpg
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,Electronics,Accessories,2.94,"High-speed HDMI extension cable (male to female) combines audio and video into one convenient cable|Connects your HDTV, Ultra HD (4K) TV, monitor, or projector to a computer, DVD player, streaming device, gaming station, or other HDMI-compatible device|Supports HDMI functions, including 3D video, Audio Return Channel (ARC), UHD, HD, HDMI Ethernet Channel (HEC), 48-bit deep color, 32-channel audio, HDCP, and True HD Dolby 7.1 and DTS-HD Master Audio; supports resolutions up to 4Kx2K (UHD) and transfer rates up to 340 MHz or 18 Gbps|30 AWG pure-copper conductors and triple shielding for strength and interference protection; black PVC outer layer and 24K gold-plated HDMI connectors for optimal signal transfer|Ferrite core helps filter out background noise",https://m.media-amazon.com/images/I/41BIgj-8fML._SY300_SX300_QL70_FMwebp_.jpg
B09BL2KHQW,KENT POWP-Sediment Filter 10'' Thread WCAP,Home,WaterPurifiers,1.092,Sediment filter 10 inch Kent,https://m.media-amazon.com/images/I/41ugz3c3G1L._SY300_SX300_QL70_FMwebp_.jpg
B0972BQ2RS,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7â€ Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",Electronics,SmartWatches,41.996,"Fire-Boltt is India' No 1 Wearable Watch Brand Q122 by IDC Worldwide quarterly wearable device tracker Q122.ã€Bluetooth Calling Watchã€‘- Fire-Boltt Ring bluetooth calling smart watch enables you to make and receive calls directly from your watch via the built-in speaker and microphone. This smartwatch features a dial pad, option to access recent calls & sync your phoneâ€™s contacts.;|ã€SPo2 & Heart Rate Trackingã€‘ - The Smart watch tracks your real time Blood Oxygen Spo2 and has 24*7 Heart Rate Tracking. It also has Sleep and Fitness Tracking.; ã€1.7 inch HD Full Touchã€‘ - Industry Best Display of 1.7 Inches Size ã€Full Metal Body with Changeable Strapã€‘ - Sleek & Fashionable Metal Body best smart watch. The one-click control mode and honey comb menu helps you quickly navigate ã€ Battery Lifeã€‘- The watch can work for 24 Hours with Bluetooth Calling ( Normal Usage )*, 8 Days without Bluetooth Calling. System requirements: Bluetooth version 5.0 and above. IOS 7.0 and above, Android version 4.4 and above.|ã€Music Experience On The Goã€‘ - Equipped with an inbuilt speaker, this smartwatch lets you play your favourite tracks on the Watch without having to take out your phone.|ã€Multiple Watch Faces & Smart Controlsã€‘ - The Smartwatch with call function has multiple Watch Faces. It has Smart controls like Weather Forecast, Alarm, Remote Control Camera. Get a 1-year assured warranty from FIRE-BOLTT|Clasp Type: Tang Buckle; Case Material Type: Stainless Steel; Included Components: 1u Smartwatch, 1u Charging Cable, 1u Manual; Compatible Devices: Smartphonetablet; Human Interface Input: Touch Screenbuttons; Band Material Type: Silicone|ã€How to activate Bluetooth Callingã€‘- To enable Bluetooth Calling Function, first connect it to the compatible app. Once connected, manually go to the phone's Bluetooth settings and pair this smartwatch (Bluetooth Name: BSW005). Upon pairing, you will get a notification: Connected for calls and audio..Water resistance depth:1 meters",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41P+nvE9FYL._SY300_SX300_.jpg
B07H5PBN54,"INDIASÂ®â„¢ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",Home,WaterHeaters,10.92,"Just put it in the water tap and enjoy continuous flow of hot water. Get running hot water within 4 seconds of operation with it's 3 KV ISI marked heating element. Fills 20 Ltr of bucket within 5-10 minutes|This is portable, eazy to install, fit and compact. Can be used in bathroom, kitchen, wash area, hotels, hospital do-it-yourself instruction booklet it can be installed without addition plumbing and fitting|Specifications Â· Body - Poly polypropylene(Shock proof) Â· Heating element - Tubler type(3 KVs), ISI marked Â· Thermostat - Copper, ISI marked Â· Cable - White, 1 Meter, ISI marked Â· Pin-top - 16Amp, ISI marked Â· PVC pipe and nipple|Can be used in bathroom, kitchen, wash area, hotels, hospital",https://m.media-amazon.com/images/I/41OXzplcjtL._SX300_SY300_QL70_FMwebp_.jpg
B0B25LQQPC,"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT500P3SSD8",Computers,InternalSolidStateDrives,25.62,Impressive read/ write speeds up to 3500/3000MB/s|Spacious storage up to 4TB|Solid Gen3 performance. Micron Advanced 3D NAND. NVMe PCIe 3.0 M.2 (2280).|Performs up to 45% better than the previous generationâ´|Dynamic write acceleration. Multistep data integrity algorithm.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/318lV0rfJoL._SY300_SX300_QL70_FMwebp_.jpg
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,SmartWatches,83.996,"Fire-Boltt is India' No 1 Wearable Watch Brand Q122 by IDC Worldwide quarterly wearable device tracker Q122.ã€Bluetooth Calling Watchã€‘- Fire-Boltt Ninja Call Pro Plus Smartwatch enables you to make and receive calls directly from your watch via the built-in speaker and microphone. This smartwatch features a dial pad, option to access recent calls & sync your phoneâ€™s contacts.|ã€1.83"" HD Display Smart Watchã€‘- The 46.48mm (1.83-inch) HD display makes the display clear and true-to-life, with vivid colours ensuring smooth readability and keeping the watch as exquisite to look at as when you first lay your eyes on it.|ã€AI Voice Assistantã€‘- With built-in Voice assistant, you can simply speak to the smartwatch & get things done on your command|ã€100 Sport Modesã€‘- Track every trek you take or every football, cricket kabaddi match you play. With over 100 sports modes Fire-Boltt Ninja Call Pro Plus has you covered.|ã€Fire-Boltt Health Suiteã€‘- With advanced technology and HRS chipset the smartwatch can give out near to accurate SpO2, Heart Rate readings. This mini health device tracks your sleep to ensure glowing and fresh look each day",https://m.media-amazon.com/images/I/41WCgGbvwhL._SX300_SY300_QL70_ML2_.jpg
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,MobileAccessories,4.196,"PRODUCT FEATURES : ELV Easy one touch mounting system locks and releases the device with just a push of a finger, Two step locking lever provides additional mounting support for multiple surfaces.|EASY ACCESS : Redesigned bottom foot ensures access to all your device ports.|SUPER POWER GRIP IN BOTTOM : Super sticky gel pad sticks securely to most surfaces (including textured surfaces),Yet is still removable.|360 DEGREE ROTATION : Fully adjuestable with 360 degree rotation for quick portrait and landscape views, TELESCOPIC ARM New telescopic arm adds 2 inches to allow for closer device viewing.",https://m.media-amazon.com/images/I/41ZK4aM4zgL._SX300_SY300_QL70_ML2_.jpg
B071VMP1Z4,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,Electronics,Accessories,1.676,Before Order Please Match Your Remote With Image Shown|Compatible Sony Bravia LED/LCD Remote|Easy to use|Soft Rubber Keypad|Best Quality Plastic Body,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41hpz9rFbZL._SX300_SY300_QL70_FMwebp_.jpg
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69â€ HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics,SmartWatches,33.558,"Bluetooth Calling- Wave Call comes with a premium built-in speaker and bluetooth calling via which you can stay connected to your friends, family, and colleagues|Dial Pad- Its dial pad is super responsive and convenient. You can also save upto 10 contacts in this smart watch|Screen Size- Wave Call comes with a 1.69â€ HD Display that features a bold, bright, and highly responsive 2.5D curved touch interface|Resolution- With 550 nits of brightness get sharper color resolution that brightens your virtual world exponentially.|Design- The ultra slim and lightweight design of the watch is ideal to keep you surfing your wave all day!|Watch Faces- Wave Call comes with 150+ Cloud watchfaces for you to pick from, complementing your every mood and outfit|HR, SpO2 & Breathing- Monitor your heart rate and blood oxygen levels on-the-go with the heart rate and SpO2 monitor. It also comes with Guided Breathing to help you relax and embrace mindfulness.",https://m.media-amazon.com/images/I/411q-oMvehL._SX300_SY300_QL70_ML2_.jpg
B0BBMGLQDW,"Tuarso 8K HDMI 2.1 Cable 48Gbps , 1.5 Meter High-Speed Braided HDMI Cable ( 8K@60HZã€4K@120HZã€2K@240HZ ) HDMI 2.1 Cable Compatible with Monitors , Television , Laptops , Projectors , Game Consoles and more with HDMI Ports Device",Electronics,Accessories,8.396,"âš¡ [ Newest Technology 8K HDMI 2.1 Cable ] - Tuarso hdmi 2.1 cable have bandwidth of 48Gbps , supports 8K@60Hz and 4K@120Hz . Dynamic HDR and 12Bit color depth and eARC . It is also backward compatible with HDMI 2.0b / 2.0a / 1.4 / 1.3 / 1.2 / 1.1 versions .|âš¡ [ HDMI Cable For Game Enthusiasts ] - This HDMI Cable is not limited to 4K@60HZ , it can break through 4K and achieve 8K ultra-high image quality , It can also achieve a super smooth picture of 4K@120HZ . Variable Refresh Rate ( VRR ) synchronizes the refresh rate of the screen and the source to avoid picture lag . Quick Frame Transfer ( QFT ) transfers each frame at a higher rate . Maximizes the value of the graphics card and monitor .|âš¡ [ 24K Gold Plated & Braided Cable ] - 8K hdmi cable connectors made of 24K gold plated , aluminum shell stable heat dissipation .Cable core made of 30AWG tinned copper and features triple shielding , can seamlessly transfer high-quality video and audio signals , The nylon braided cover on the outer layer ensures excellent durability under heavy use and multiple mating and unplugging , and can withstand more than 25,000 flexes in rigorous laboratory testing .|âš¡ [ Immersive Cinema-like Sound Effect ] - 8K hdmi cable 2.1 supports the latest high-bitrate audio formats including DTS Master , DTS:X , Atoms , and enhanced Audio Return Channel ( eARC ) . It offers an immersive multi-dimensional experience and enhances audio detail and depth .|âš¡ [ 24 x 7 Customer Support ] - This hdmi cable 2.1 comes with professional after-sales support and 6-month warranty . You're welcome to contact us with any questions or concerns , We will deal with your problem as soon as possible .",https://m.media-amazon.com/images/I/41+BBk2fGcL._SX342_SY445_.jpg
B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)",Home,RoomHeaters,12.596,"ðŸ”¥PTC CERAMIC CHIP HEATING TECHNOLOGY: The EOPORA heater is powered by PTC ceramic chip heating technology with 1 second instant heat, which can heat a room faster and quickly and efficiently heating can quickly cover your office or room in minutes.|ðŸ”¥2 TEMPERATURE ADJUSTMENT MODES: High Heat (1500w) / Low Heat (1000w).The button on the back can control low temperature/off/high temperature, which is convenient to use.Our space heater features 2 different heat settings (LOW, HIGH).You can switch between different modes more flexibly according to different environments.|ðŸ”¥TIP-OVER PROTECTION & OVER-HEAT PROTECTION: Room heater automatically turn off if they accidentally tip over, perfect for houses with kids and pets. When the heater overheats, the overheat protection will also automatically shut down the heater, making it safer for you to use.|ðŸ”¥LOW NOISE TO USE: Room heaters have noise levels below 50 dB. Our room heater can provide warmth without interruption for the spaces you need to study, read, work and sleep.|ðŸ”¥PERFECT FOR YOUR HOME OR OFFICE: The compact and portable design combined with the ergonomic built-in handle, will allow you to easily move your space heater to any room you want. Make sure your office, kitchen, bedroom, guest room, study or living room is nice and warm.|ðŸ”¥1 YEAR WARRANTY: Eopora PTC Ceramic Fast Heating Room Heater has professional after -sales service and 12 -month warranty. If you have any questions or doubts, please contact us, we will solve your problems as soon as possible.",https://m.media-amazon.com/images/I/41C6ocE26pL._SX300_SY300_QL70_FMwebp_.jpg
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,Electronics,Headphones,3.339,"ADJUSTABLE HEADBAND This sturdy yet lightweight stereo headset has a broad range of adjustment. Ultra-soft foam ear cushions provide hours of comfort.|ROTATING MICROPHONE The boom mic can rotate 180Â° to be worn on the left or right and tucked out of the way when youâ€™re not using it. The flexible mic can be positioned for better voice capture and background noise reduction|MULTI DEVICE HEADSET WITH NOISE CANCELLING MIC:The simple way to start talking when using computers, smartphones and tablets. Features a standard 3.5mm audio jack and is compatible with most operating systems and platforms. Get just what you need to hear and be heard clearly.|STEREO SOUND: Enjoy clear audio for calls, music, and games. A reliable headset for daily audio including video calls with family or colleagues. Frequency response (Headset): 20 Hz - 20 KHz|3.5MM AUDIO JACK CONNECTION:Simply plug the 3.5mm jack into your computer, smartphone or tablet and youâ€™re ready to talk.|SYSTEM COMPATIBILTY:Computers/ smartphones/tablets Windows/Mac/Chrome OS + more",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31puHGasbOL._SX300_SY300_QL70_FMwebp_.jpg
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers,NetworkAdapters,12.596,"AC1300 Lightning-Fast SpeedÂ â€” AC1300 (867 Mbps on the 5 GHz band or 400 Mbps on the 2.4 GHz band) dual-band Wi-Fi to ensure all your devices run at full speed|MU-MIMO TechnologyÂ â€” Improves the throughput and efficiency of the whole network with MU-MIMO technology|Dual-Band WirelessÂ â€” The 2.4 GHz and 5 GHz bands provide flexible connectivity, giving your devices access to the latest dual-band Wi-Fi router for faster speed and extended range|High-Gain AntennasÂ â€” Advanced external high-gain antennas greatly enhance the reception and transmission signal strength of the USB adapter|Supports the Latest Operating SystemsÂ â€” Fully compatible with Windows 11/10/8.1/8/7/XP andÂ Mac OS 10.15 and earlier|In an unlikely case of product quality related issue, we may ask you to reach out to brandâ€™s customer service support and seek resolution. We will require brand proof of issue to process replacement request.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21jLkYGoSEL._SX300_SY300_QL70_FMwebp_.jpg
B0B4KPCBSH,IKEA Frother for Milk,Home,"Coffee,Tea",2.096,BATTERIES ARE SOLD SEPARATELY|2AA Batteries are recommended|New Batteries are recommended to work properly|Frothes milk up in 15-20 seconds.|Can be used for both cold and hot milk.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iBzpNszEL._SX300_SY300_QL70_FMwebp_.jpg
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics,RechargeableBatteries,2.516,"Duracell Rechargeable AA 1300mAh batteries stay charged for up to 12 months, when not in use|Unused Duracell Recharge Ultra batteries are guaranteed to last 5 years and Guarantee starts from the Date of Purchase|Duracell Rechargeable AA 1300mAh batteries come pre-charged, ready to use|Duracell Rechargeable AA 1300mAh batteries can be recharged 100's times|Suited for regularly used devices like wireless mouse or babyphone|They are available in AA 1300mAh and AAA 750mAh sizes|They work in any NiMH charger",https://m.media-amazon.com/images/I/51pZRhR1wWL._SX300_SY300_QL70_FMwebp_.jpg
B09VGKFM7Y,Amazon Basics 2 Amp USB Wall Charger & Micro USB Cable (White),Electronics,MobileAccessories,2.096,Durable wall charger with fast charging ability|Flexible and long USB cable|Can transfer data at a speed of 480Mbps|Protects devices from short-circuits|Can be used to charge 2 devices simultaneously|Compatible with any Android device|Dimensions: 7 x 4 x 8 cm; Weight: 90 Grams|Package Contents: 2 Amp Dual USB + Data Cable (Colour: White),https://m.media-amazon.com/images/I/31poWDDorOL._SY300_SX300_QL70_ML2_.jpg
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers,Cables,2.936,"Support The Maximum 3A Fast Charging And The Speed Of Data Sync Up To 480 Mbps|One End Normal Usb Type A And Other End Usb Type C|Aesthetically Designed, Aluminium Ends, With High-Density Boat'S Premium Nylon Braiding Wrapped Around The Entire Length Of The Tangle Free Cable For Reinforcement And Added Durability|Special Reversible Type-C To Usb A Male User-Friendly Design Helps You Insert The Connector In A Right Way All The Time|2 years warranty from the date of purchase",https://m.media-amazon.com/images/I/41alINWQKXL._SX300_SY300_QL70_FMwebp_.jpg
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home,WaterPurifiers,69.258,"7 Stage Purification: Livpure GLO Star provides 7 stage advanced purification: 1) Super-Sediment Filter 2) Pre-activated Carbon Absorber 3) RO Membrane 4) Mineraliser 5) Ultra Filtration 6) Silver Impregnated Post Carbon Filter 7)In-Tank UV Sterilization|Mineraliser: Mineraliser in the purification system ensures right level of essential minerals in water like magnesium, potassium etc. Magnesium boosts exercise performance, maintains healthy blood sugar levels, promotes bone health, and supports better sleep.|In-tank UV sterilization and insect proof-high quality storage tank helps in keeping the purified water pure for longer duration avoiding any sort of contamination post filtration. Purification Technology Used: RO + UV + UF + Mineralizer. 15 ltrs per hour filtration capacity and TDS in input raw water upto 2000ppm.|Its color & design complements the aesthetics of kitchen. LED indicators display power supply and purification status. 7 liters storage capacity is suitable for different family sizes.|Indication LED Display: The water purifier comes with interactive LED Indications -Power On, Purification Process and Tank Full Indication.",https://m.media-amazon.com/images/I/319t03ZuOML._SX300_SY300_QL70_FMwebp_.jpg
B0BBWJFK5C,"Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts and Pressure 120 Bar for Cleaning Car, Bike & Home",Home,"Vacuum,Cleaning",37.796,"Power: 1800W, Pressure: 120 Bar, Flow Rate: 10L/min, Voltage: 220V~50Hz|Venturi system, Auto Stop, Self-intake function, Pressure gauge, Variably adjustable fan spray lance, Water filter|Low-noise operation: auto stop technology switches the motor and pump off automatically when the switch is released|The power cable has a length of 3.5 meters and a hose pipe also has a length of 8 meters. This is an efficient car washer. Convenience this pressure washer has a compact and sturdy design and is convenient to move around.|Includes: 1800W Pressure Washer, Inlet Pipe, 8M Outlet Pipe, Water Filter, Foam Pot, Inlet Filter, Quick Connector, Pressure Gun, Extension Rod & 3.5M Cable With 6 Months Warranty",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413b+0JACfL._SX300_SY300_.jpg
B07YZG8PPY,TATA SKY HD Connection with 1 month basic package and free installation,Electronics,SatelliteEquipment,9.656,Enjoy the high definition experience with 1080i resolution|Modify or make your pack ba|Device Type High Definition Compression|Vivid colors and sharper images,https://m.media-amazon.com/images/I/31J3pwT7i4L._SY300_SX300_QL70_FMwebp_.jpg
B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",Electronics,SmartWatches,25.196,"1.28â€ display: Get an immersive on-screen experience with the clearest visuals upon every glance.|Bluetooth calling: Manage all your calls directly from your wrist. You can even access your dial pad and set favourite contacts.|AI voice assistant: Get things done with the convenience of your voice.|Noise Health SuiteTM: Take better care of your daily health with a series of health monitoring tools â€“ Blood oxygen monitor, Sleep monitor, 24x7 heart rate monitor, Activity record & Breathe.|NoiseFit Track app: Make the most out of your smartwatch by pairing it to the NoiseFit Track app.|60 sports modes: Indulge in the routine of your preference with several sports modes to choose from.|Up to 7-day battery: Stay powered up for an entire week with up to 7 days of battery life.",https://m.media-amazon.com/images/I/41DgrxyBPTL._SX300_SY300_QL70_ML2_.jpg
B075TJHWVC,Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation,Electronics,SatelliteEquipment,9.656,One Month Pack Subscription Included|Airtel HD Set Top Box brings a theatre-like experience to your home with HD Premium Quality Video (1080i resolution)|Dolby digital plus 5.1 surround sound|Record and Play Live TV so that you never miss your favourite shows.|Delivery and Standard Installation are included. Any other accessory which is not a part of the standard installation will be charged separately.,https://m.media-amazon.com/images/I/31x1oQ78mDL._SY300_SX300_QL70_FMwebp_.jpg
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),Electronics,Televisions,293.996,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: 3 HDMI ports (HDMI 2.1 Compatible, HDMI 1 supports eARC) to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices|Sound : 30 Watts Output | Co-tuned with Dynaudio | Dolby Audio|Smart TV Features : Android TV 10 ï½œHands-free voice control with Speak Now | Google Assistant | OnePlus Connect 2.0 | OxygenPlay 2.0 | Data Saver Plus | Kids Mode | Game Mode, Dimension (Without Stand) - 1.448m*7.88cm*83.8cm|Display : 1 billion colors | Gamma Engine | HDR10+ certified, HDR10, HLG | MEMC | Bezel-less design | 95.3% Screen to Body Ratio|Warranty Information: 1 year comprehensive warranty and additional 1 year on panel provided by the manufacturer from date of purchase|Installation: This TV comes with a wall mount inside the box. Installation/Wall mounting/demo will be arranged by Amazon Home Services. For any other information, please contact Amazon customer support",https://m.media-amazon.com/images/I/41sSPp4pkYL._SY300_SX300_QL70_FMwebp_.jpg
B07YFWVRCM,"Imou 360Â° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiFi & Ethernet Connection, Alexa Google Assistant, Up to 256GB SD Card Support",Electronics,SecurityCameras,31.5,"360 Degree Coverage View: With Imou Life App, you can create a panorama and rotate the camera to view every corner, leaving no blind-spots. Video recording frame rate of the camera is up to 25/30fps, making the video more smoothly.;1080P Full HD & Night Vision: 1080p full HD security camera provides crystal clear videos and recordings. Every image of video is clear in details. And quality infrared LEDs extend the range of night vision reach up to 10m/33ft, lets you see everything clearly even in the darkness.|WiFi & Ethernet Connection: It supports both WiFi (2.4Ghz only) & Ethernet connection, so you can switch it according to your network condition. Extended WiFi enhances the stability of network connection. And the camera works charmly with Amazon Alexa and Google Assistant.;Intelligent Detection and Tracking: Human detection avoids false alarms from moving pets. Smart motion tracking makes the camera follow moving objects, record real-time videos. And the built-in siren can trigger sound to scare unwelcome strangers away.|Sound Detection & Two-way Audio: Instant notification will be sent to you when the camera detects baby crying, dog barking, or other abnormal sounds, keeping you aware of what's going on at home. And you can talk with loved one by the built-in speaker and microphone.|Diversified Safe Storage: Multiple storage ways: Cloud, NVR, SD card(up to 256G) for your chioce. You can record 1080p video non-stop for 24 days and the advanced H.265 compression reduces bandwidth and storage requirements by roughly 50% with no impact on video quality.; Available Service Center: For any after-sale questions, you can contact our service center in India, Address: Plot No #122, Ground floor, Institutional Area,Sector 44, Gurugram, HaryanaÂ â€“Â 122001|Included Components: 1 Camera, 1 Power Adapter, 1 Power Cable, 1 Mounting Plate, 1 Quick Service Guide, 3 Sets Of Screw; Specific Uses For Product: Surveillance",https://m.media-amazon.com/images/I/31Yg8KP64NL._SX300_SY300_QL70_FMwebp_.jpg
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),Electronics,Televisions,81.896,"Resolution : HD Ready (1366x768) resolution | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: 3 HDMI ports to connect set top box, Blu-ray speakers or a gaming console | 2 USB ports to connect hard drives or other USB devices|Sound: 40 Watts Output | Powerful Speakers with Crystal clear Audio|Smart TV Features : Google Voice Assistance | Android 9.0 Pie | Smart Remote | Bezel-Less Design | Supported Applications : Sony Liv, Disney+Hotstar, Zee5, Youtube and more | Display Mirroring for compatible devices|Display : Durable A+ Grade DLED panel | Ultra bright screen for flawless picture quality even in bright rooms|Warranty Information: 1 Year warranty provided by Kodak TV from date of purchase|Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xL87ElgjL._SY300_SX300_QL70_FMwebp_.jpg
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras - Brown",Electronics,Accessories,16.758,"LIGHTWEIGHT AND COMPACT: Weighs just over a pound. Extends to 22"", 30"", 40"" and 50"". Minimum Height: 16"". Carrying case included.. Centre Shaft Jacking System:Turn this button lightly to control jacking system. When the button is loose, the center shaft can up and down easily. When the button turn to tight, the height can be fixed. Camera can up and down smoothly and moving stably. The fully extended length can up to 105cm.|UNIVERSAL CELLPHONE HOLDER: Easy attachment & padded grip to avoid cellphone damage / Adjustable phone adapter fits all phone with a maximum stretch width of 3.4"".|LEVEL INDICATOR: Built-in bubble view levels and 3-way head to allow for tilt and swivel motion; portrait or landscape options.|WIDELY COMPATIBLE: Compatible with all video cameras, digital cameras, still cameras, projector, GoPro devices, smart phone adapters, and scopes.|3-Section, Lever-Lock Legs: Uneven terrain? Need to frame the shot just so? The tripod effortlessly accommodates custom set-ups thanks to its lever-lock legs, each with three extendable sections.|LIGHTWEIGHT AND COMPACT: Weighs just over a pound. Extends to 22"", 30"", 40"" and 50"". Minimum Height: 16"". Carrying case included.. Centre Shaft Jacking System:Turn this button lightly to control jacking system. When the button is loose, the center shaft can up and down easily. When the button turn to tight, the height can be fixed. Camera can up and down smoothly and moving stably. The fully extended length can up to 105cm.|UNIVERSAL CELLPHONE HOLDER: Easy attachment & padded grip to avoid cellphone damage / Adjustable phone adapter fits all phone with a maximum stretch width of 3.4"".",https://m.media-amazon.com/images/I/41Fm0YcrDqL._SX300_SY300_QL70_FMwebp_.jpg
B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,Electronics,MobileAccessories,5.036,"Kyosei Provide perfect fit, high quality materials and craftmanship|Anti-Shatter: If broken, the glass will break into small parts but stay in one piece, making it safer for glass screen of your phone.|Precise laser cut tempered glass made with polished,Base Material from Japan Asahi Glass Factory and Nippa Glue",https://m.media-amazon.com/images/I/318wXJER9zL._SX300_SY300_QL70_ML2_.jpg
B07SRM58TP,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)",Home,"Vacuum,Cleaning",8.816,"Efficient 800W motor, 6.5 kPa suction|Durable ABS & compact body|Crevice nozzle to clean Hard-To-Reach areas|0.8 Ltr dust collecting capacity|Equipped with multiple cleaning brushes|5 Metres long cord for uninterrupted cleaning|Warranty 1 Year for any further query please call our customer care on 9821486487 or write to us at info@u",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41IymCXFA7L._SX300_SY300_QL70_FMwebp_.jpg
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)â€¦,Home,SmallKitchenAppliances,5.456,"The USB personal portable blender is equipped with a built-in 2000mAh rechargeable battery, which is universally compatible with all USB ports, including mobile power supplies, computers, laptops, and other USB devices. The capacity is 380 ml. It is suitable for indoor and outdoor activities, exercise, travel, work, and carry it with you!",https://m.media-amazon.com/images/I/51V0CstI47L._SX300_SY300_QL70_FMwebp_.jpg
